default,age,gender,income,balance,own,miss,educ
0,55,1,53939,261,1,0,3
0,51,2,69185,685,1,0,5
0,51,2,47768,406,0,0,3
0,23,1,118640,0,0,0,5
0,59,2,49729,0,1,0,3
0,45,1,39046,242,0,1,3
1,42,2,49116,797,0,0,2
0,42,2,44087,0,0,0,3
0,65,2,36930,3204,1,1,1
0,70,2,65601,35,1,0,4
0,21,1,23203,52,0,0,3
0,62,1,47010,1268,1,0,2
0,24,1,27991,922,0,0,2
0,30,2,40358,0,0,0,3
0,55,1,111438,322,1,2,2
0,72,2,90641,0,1,1,3
0,67,2,60252,0,1,0,2
0,39,1,36457,303,1,0,2
0,26,1,276353,242,0,1,5
0,72,2,72934,446,1,0,4
0,40,1,31209,0,1,2,1
0,74,1,65710,1727,1,2,3
0,48,2,46790,360,0,0,3
0,64,2,58360,370,1,0,3
0,66,1,45165,279,1,0,2
0,24,1,15065,0,0,0,2
0,61,1,107001,0,1,0,3
0,52,1,98218,0,1,0,2
0,44,2,17022,2904,0,1,1
0,23,1,50200,1212,0,1,4
0,38,1,59675,1305,0,0,2
0,44,1,39395,0,1,1,2
0,55,2,60889,249,1,0,4
0,52,2,51939,106,1,0,2
0,57,1,37058,28,1,0,2
0,71,1,75041,2524,1,1,3
0,75,1,129796,865,1,0,4
0,28,2,13045,123,0,0,2
0,63,2,29942,0,1,0,1
0,30,1,10000,0,0,0,1
0,66,1,78644,3639,1,1,4
0,49,2,20690,0,1,0,1
0,62,1,94952,188,1,0,4
0,29,1,28793,1140,0,0,3
0,32,2,39929,3213,1,1,4
0,74,2,47874,0,1,0,2
0,39,1,79532,1702,0,0,5
0,33,2,19695,0,0,1,1
0,43,1,56094,236,1,0,2
0,36,1,59274,3904,0,1,3
0,38,1,18386,0,1,0,1
0,55,2,63581,431,1,0,4
0,71,1,81146,395,1,0,1
0,46,1,46809,0,1,0,2
0,30,2,45506,0,0,0,2
1,69,2,46118,1244,1,1,3
0,45,2,69388,531,1,0,4
0,69,1,64772,500,1,0,3
0,50,2,73750,1922,1,1,2
0,74,1,79144,3287,1,1,2
0,72,2,39212,0,1,0,1
0,57,1,30047,536,1,0,1
0,54,1,51751,21,1,0,1
0,42,2,18388,1491,1,0,1
0,29,2,10000,903,0,1,1
0,75,2,61283,2950,1,1,3
0,35,2,24644,0,0,0,2
0,72,2,72428,0,1,0,3
0,66,1,172593,22,1,0,3
0,67,1,56403,0,1,0,2
0,31,1,24710,213,0,0,1
1,75,2,33423,1318,1,1,1
1,53,2,29611,4760,1,1,1
0,38,1,47087,627,0,0,2
0,33,1,41778,27,1,0,3
0,59,1,57449,2644,1,1,2
0,67,2,80121,0,1,1,4
0,61,2,76983,2165,1,1,4
0,60,1,67484,1368,1,0,2
0,23,2,11125,135,1,0,2
0,26,1,256094,0,0,0,5
0,56,2,59883,0,1,0,5
0,63,2,49788,0,1,0,3
0,74,2,69809,596,1,0,4
0,60,2,41737,412,1,0,1
0,56,2,31665,0,1,0,1
0,69,1,106099,0,1,0,2
0,40,1,19732,3446,0,1,1
0,37,2,26560,0,0,0,1
0,34,2,20899,63,0,0,2
0,75,2,63459,2828,1,1,1
0,51,2,262917,0,1,0,5
0,68,2,62501,230,1,0,3
0,41,2,17842,295,1,0,1
0,75,2,99675,0,1,0,4
0,21,1,15623,380,0,0,2
0,72,2,88529,0,1,0,3
0,48,2,34763,914,0,0,3
0,52,2,65230,0,1,0,3
0,48,2,45984,0,1,0,2
0,65,1,83941,93,1,0,2
0,57,2,61249,268,1,0,3
0,51,2,43687,206,0,0,3
0,66,2,47184,0,1,0,3
0,67,1,58054,1560,1,1,2
0,31,2,55932,3226,0,1,4
0,30,1,151625,0,0,2,5
0,75,1,570094,294,1,1,3
1,25,2,21609,3821,0,1,3
0,26,1,20124,0,0,0,2
0,60,2,62944,0,1,0,4
0,30,2,36350,2093,0,1,4
0,22,1,15211,0,0,0,2
0,27,1,26621,0,0,0,3
0,73,1,61744,0,1,0,1
1,41,2,26891,3137,0,1,2
0,28,1,23175,0,0,0,2
0,28,1,21635,81,0,0,2
0,44,1,28178,727,1,0,1
1,73,2,132480,1111,1,1,2
0,59,2,33490,0,1,0,2
0,33,2,19441,1144,0,0,2
0,29,1,12206,1941,0,0,1
1,71,1,44816,8094,1,3,1
0,75,1,206592,2434,1,1,2
0,71,2,60225,0,1,0,4
1,58,2,48263,6110,1,3,3
0,54,2,265030,886,1,0,5
0,41,2,23078,0,0,0,2
0,34,1,25529,553,0,0,2
0,26,2,51374,181,0,0,5
0,29,1,24978,439,1,0,2
1,71,2,72034,1966,1,2,4
0,21,2,24454,1420,0,1,2
0,69,2,43804,26,1,0,2
0,61,2,106236,3337,1,2,2
0,26,2,27732,632,0,0,3
0,75,2,70966,412,1,0,4
0,61,1,44982,0,1,0,2
0,36,2,60117,730,1,0,4
0,74,1,67881,2675,1,1,3
0,63,2,44641,1565,1,0,2
0,62,1,103454,565,1,0,4
0,62,1,113706,2008,1,0,3
0,29,1,10000,17,0,0,1
0,63,2,122076,110,1,0,2
0,40,1,16700,977,0,1,1
0,67,1,50003,0,1,0,2
0,74,1,51813,1206,1,1,1
0,25,1,55442,1720,0,1,3
0,41,1,21187,0,0,0,1
0,39,2,49148,125,0,0,2
0,64,1,56749,0,1,0,2
0,29,1,72560,0,0,0,4
0,68,2,53128,0,1,0,3
0,24,2,23447,0,0,0,3
0,67,1,59270,565,1,1,3
0,29,2,18252,1181,0,1,1
0,31,2,50224,1675,0,0,3
0,27,1,25793,595,0,0,2
0,56,2,31619,0,0,0,2
0,44,1,85716,0,1,0,3
0,33,2,51855,0,0,0,5
0,37,2,50597,817,0,0,4
0,61,1,78627,487,1,0,4
0,66,2,77315,318,1,0,4
0,40,2,26594,0,1,1,2
0,44,2,40964,35,1,0,3
0,34,2,36415,583,0,1,3
0,33,2,25046,348,0,0,2
0,50,2,32893,249,0,0,2
0,32,1,31044,0,0,0,3
0,33,1,46164,0,0,0,2
0,64,1,131314,0,1,1,2
0,59,1,33055,0,1,0,1
0,62,2,71094,262,1,0,3
0,71,1,102024,1093,1,1,2
0,39,1,44701,465,0,0,2
0,53,1,75977,3472,1,1,3
0,40,2,66833,189,1,0,4
0,46,2,47359,0,1,0,4
0,44,1,39155,0,0,0,2
0,31,2,17791,2771,0,1,1
0,25,1,53860,1125,0,1,5
0,32,2,24754,0,0,0,3
0,73,2,63480,0,1,0,4
0,68,2,57870,0,1,0,3
0,44,1,40052,1111,0,0,2
0,42,2,29432,217,1,0,2
0,54,2,33835,44,1,1,1
0,24,1,10000,0,0,0,1
0,47,1,164949,0,0,0,3
0,33,1,37044,0,0,0,3
0,71,2,37954,1975,1,1,1
0,49,1,73107,23,1,0,3
0,41,1,56702,1420,0,0,3
0,24,2,23449,1598,0,0,3
0,25,1,45477,0,0,0,3
1,25,2,155927,9652,0,4,3
0,68,2,112166,0,1,0,3
0,64,1,72965,342,1,0,1
0,67,1,122137,334,1,0,4
0,65,1,63375,564,1,0,2
0,43,2,41523,466,0,0,4
0,48,1,83748,326,1,0,3
0,37,1,30111,0,1,1,1
0,22,1,28119,631,0,0,3
0,49,1,721548,154,1,1,5
0,75,2,133067,112,1,2,2
0,28,2,43388,3,0,0,3
0,69,1,186340,2516,1,1,5
0,62,1,53075,271,1,0,2
0,48,1,102379,187,1,0,3
0,58,1,201044,433,1,0,3
0,35,1,45091,0,0,0,4
0,56,1,145778,1001,1,0,5
0,30,1,35590,1523,0,0,2
0,53,2,37610,0,1,0,3
0,36,2,33996,0,0,0,2
0,61,2,79619,483,1,0,4
0,38,1,28150,534,1,0,2
0,47,1,47200,0,0,0,3
0,71,2,166069,0,1,0,5
1,64,1,79801,3837,1,1,3
0,68,1,82234,0,1,0,2
0,53,2,49128,612,1,0,2
0,25,2,12021,1901,0,0,2
0,69,2,51166,0,1,0,3
0,71,1,110148,660,1,0,2
0,39,2,19440,58,1,0,2
0,22,1,12928,2085,0,1,2
0,45,2,45062,1784,0,0,1
0,31,1,46465,0,0,0,3
0,58,1,166945,665,1,1,5
0,69,2,65333,0,1,0,4
1,56,1,110311,3752,1,2,5
0,53,2,18793,256,1,1,1
0,22,1,10000,0,0,0,1
0,56,2,44308,0,1,0,3
0,34,2,25947,238,0,0,2
0,52,2,34417,829,1,0,3
0,74,1,192623,0,1,0,2
0,59,2,84110,3807,1,2,4
0,51,2,20804,887,1,1,1
0,25,1,49506,1645,0,2,3
0,23,1,30694,3043,0,1,2
0,48,2,37213,222,0,0,2
0,42,1,43422,1042,0,1,3
0,47,2,28187,3669,0,1,2
0,23,2,21342,0,0,1,3
0,35,2,15693,0,0,0,1
0,41,1,93648,0,1,0,3
0,28,1,21661,0,0,0,2
0,25,1,38602,842,0,0,4
0,38,2,31333,1966,0,1,3
0,42,1,106558,0,0,0,4
0,21,1,35024,6099,0,3,3
0,48,2,107435,355,1,0,2
0,34,1,72190,0,0,0,5
0,67,1,61540,1651,1,1,2
0,63,1,46597,629,1,0,1
0,67,2,61005,0,1,0,4
0,43,1,39688,0,1,0,2
0,36,2,85106,0,0,0,3
0,35,2,31597,252,0,0,3
0,40,2,34933,352,0,0,3
0,33,2,42275,1060,0,0,4
0,33,1,179018,467,0,0,4
1,33,1,54627,10425,0,4,3
0,28,2,56347,1168,0,1,2
0,72,1,126822,201,1,0,5
1,58,2,40381,694,1,0,2
0,24,2,10000,0,0,0,1
0,59,2,80774,169,1,0,4
0,69,2,63442,106,1,0,3
0,71,2,84523,1339,1,0,2
0,33,2,80188,444,0,0,5
1,50,2,124219,1092,1,0,3
0,47,2,54480,0,0,0,3
0,38,2,236631,4743,0,2,3
0,29,2,25418,4583,0,1,3
0,30,1,61767,582,0,0,4
0,46,2,38624,3410,1,1,3
0,74,2,46000,639,1,0,2
0,28,1,17327,978,0,0,2
0,42,2,255264,3738,0,1,5
0,52,2,401120,4979,1,1,4
0,29,2,10000,789,0,0,1
0,23,2,14600,439,0,0,2
0,36,1,73256,0,0,0,4
0,47,2,34663,594,1,0,2
0,55,2,36764,0,0,0,2
0,62,1,62931,181,1,0,3
0,64,2,56614,565,1,0,2
0,22,1,54200,3760,0,1,5
0,57,1,39296,0,1,0,2
0,23,1,23890,107,0,0,3
0,22,1,53003,0,0,0,4
0,56,2,34080,0,0,0,2
0,22,1,10000,278,0,0,1
0,62,1,185828,882,1,0,3
0,42,2,51847,282,0,0,3
0,43,1,85737,1087,1,0,3
0,26,1,44118,0,0,1,4
0,46,1,44538,0,1,1,2
0,61,1,56266,30,1,0,2
1,40,2,26946,4256,0,1,2
0,55,1,329581,0,1,0,4
0,39,1,66775,0,0,0,4
0,31,2,43887,0,0,0,3
0,72,2,63164,165,1,0,4
0,32,2,14994,1310,1,1,1
0,56,2,75956,111,1,0,1
0,30,1,77900,186,0,0,5
0,53,1,29870,0,1,0,1
0,44,2,33789,618,1,0,3
0,59,1,200747,200,1,1,4
0,33,1,106508,388,0,1,2
0,55,2,68911,0,1,0,5
0,53,1,55280,2809,1,1,2
0,23,2,14661,2432,0,1,2
0,74,2,99682,2188,1,0,2
0,71,1,53636,504,1,0,2
0,36,2,26926,0,1,0,2
0,30,1,10000,6,0,0,1
0,46,1,40261,0,1,0,3
0,34,2,21981,3517,1,1,2
0,35,2,37519,1108,0,0,3
0,42,1,42441,1898,0,0,2
0,35,1,31821,0,1,1,3
1,65,1,44278,628,1,0,2
0,67,2,66936,329,1,1,2
0,49,1,41650,0,1,2,2
0,44,2,31488,125,0,0,2
0,37,1,70090,0,0,0,4
0,70,1,94945,875,1,0,4
0,56,1,458368,694,1,1,5
0,46,2,66865,0,1,0,5
0,50,1,74525,0,0,0,4
0,37,2,13381,817,0,0,1
0,39,1,36412,7,0,0,3
0,46,1,38639,465,1,0,2
0,22,1,137386,2984,0,2,5
0,28,1,28493,527,0,0,3
0,65,2,107858,502,1,0,4
0,39,2,55913,362,1,0,4
0,67,1,145533,0,1,0,1
0,26,1,27196,1315,0,1,3
0,47,2,81185,0,1,0,3
0,25,1,18663,0,0,0,2
0,46,2,48130,641,0,0,4
0,68,1,49926,4931,1,2,2
0,74,1,41836,0,1,0,1
0,57,1,72622,0,1,0,4
0,41,2,51693,10,0,0,2
0,22,2,15718,1501,0,1,2
0,67,2,110379,1379,1,0,4
0,25,2,18314,0,0,0,2
0,36,1,58042,2014,1,1,4
0,44,1,106454,73,1,0,4
0,74,1,58696,0,1,0,2
0,44,2,32598,476,1,1,3
0,44,2,46156,0,1,0,4
0,48,1,68979,0,0,0,3
0,55,2,69102,0,1,0,5
0,33,2,70692,191,0,0,3
0,46,1,34839,256,1,0,2
0,56,1,63353,4793,1,1,2
0,36,1,72994,0,0,0,5
0,71,2,64382,1621,1,0,2
0,65,1,79580,0,1,0,1
0,37,1,27150,0,0,1,1
0,59,2,52444,70,1,0,2
0,24,1,22613,1784,0,0,3
0,26,2,41501,236,1,0,3
0,21,1,15673,55,1,0,2
0,57,2,38142,1333,1,0,2
0,47,2,20600,0,1,0,1
0,29,2,10668,78,0,0,1
0,23,1,10000,0,0,0,1
0,36,1,123467,43,0,0,3
0,55,1,90457,2864,1,1,4
0,28,1,42755,693,0,1,3
0,68,1,72653,0,1,0,4
0,71,1,122213,0,1,0,1
0,23,2,16887,160,0,0,2
0,59,1,44299,0,1,0,1
0,58,1,90440,818,1,0,4
0,30,2,36136,92,0,0,3
0,59,1,61042,590,1,0,2
0,35,2,38834,0,0,0,3
1,70,2,177464,847,1,0,3
0,35,1,24555,960,0,1,2
0,36,1,17042,1559,0,1,1
0,67,2,104735,75,1,0,2
0,57,2,34595,0,1,0,2
0,68,1,103588,756,1,0,4
0,62,1,78004,223,1,0,2
0,43,2,46658,0,0,0,4
0,22,2,17613,1842,0,1,2
0,65,1,73922,1067,1,0,3
0,57,1,57152,8,1,0,3
1,48,1,217499,21448,1,4,5
0,68,2,37967,3927,1,2,2
0,46,2,21268,136,1,0,1
0,21,2,12452,0,1,0,2
0,61,1,73156,0,1,0,2
0,63,1,63215,3013,1,1,3
0,70,1,158925,381,1,1,4
0,21,1,46286,1245,0,0,2
0,37,1,43610,2871,0,2,3
0,40,1,52580,162,1,0,2
0,68,2,109637,0,1,0,2
0,48,2,105322,117,1,0,3
1,55,2,67450,1415,1,1,2
0,61,1,69599,0,1,0,3
0,41,2,143083,4129,0,1,3
0,36,1,47060,881,1,0,2
0,68,2,67037,505,1,0,4
0,68,2,167202,239,1,0,5
0,75,2,65703,0,1,0,2
0,30,1,28942,330,0,1,2
0,71,2,103607,0,1,0,3
0,70,2,62355,227,1,0,3
1,25,2,20211,763,0,0,2
0,46,2,30077,255,0,0,2
1,74,1,68396,702,1,0,3
0,50,1,39565,0,0,1,2
0,23,1,12791,753,0,0,2
0,68,1,82269,114,1,0,4
1,21,1,16632,1451,0,1,2
1,69,1,62344,678,1,1,2
0,50,2,61901,0,1,0,4
0,62,1,72922,9562,1,4,4
0,51,2,76590,2409,0,1,2
0,71,1,67447,1841,1,0,3
0,57,2,77925,666,1,0,3
0,37,2,23593,192,1,0,2
0,36,1,64590,611,0,0,3
0,41,1,43856,863,1,1,3
0,56,1,57120,704,1,0,3
0,72,1,194583,49,1,1,5
0,30,2,45393,284,0,0,4
0,25,1,32670,0,0,0,3
0,72,2,27742,0,1,0,1
0,44,1,91232,599,1,0,5
0,63,2,41359,1662,1,0,2
0,62,2,51651,587,1,0,3
0,21,2,10000,0,0,0,2
0,63,1,84372,0,1,0,5
0,69,2,72433,755,1,0,2
0,57,1,149165,0,1,0,5
0,75,2,179374,0,1,0,3
0,22,2,10000,656,0,0,1
0,62,2,43505,66,1,0,3
0,40,2,32962,0,0,0,3
0,52,1,77728,969,1,0,4
0,21,1,39490,957,0,2,2
0,51,1,36071,1880,1,0,2
0,57,2,155104,0,1,0,5
0,34,1,21095,3718,1,3,2
0,48,2,37453,213,1,0,3
0,36,1,62564,268,1,0,4
0,30,1,22432,0,0,0,2
0,35,1,45071,2569,1,1,4
1,60,1,47424,7921,1,4,2
0,67,2,153175,581,1,0,3
0,24,2,41123,0,0,0,4
0,25,2,10000,713,0,0,1
0,63,2,111168,1794,1,0,4
0,66,1,218577,0,1,0,4
0,67,1,101336,332,1,0,4
0,58,2,41848,3185,1,1,3
0,69,1,104068,0,1,0,2
0,28,2,49402,0,0,0,3
0,54,2,58630,462,1,0,4
0,39,2,59074,374,0,0,5
0,27,1,34026,210,0,1,3
0,22,2,27588,0,0,0,3
0,29,2,17861,0,0,0,1
0,62,2,92488,743,1,0,2
0,40,2,27369,0,1,0,2
0,40,1,85188,790,0,0,4
0,46,1,61141,27,1,0,4
0,65,2,94696,54,1,0,4
0,64,1,93241,333,1,0,3
0,25,1,91467,2069,0,1,4
0,45,2,33165,1475,1,0,2
0,74,1,129900,2017,1,0,4
0,44,1,67312,675,1,0,4
0,43,1,31340,0,0,0,1
0,60,2,88396,401,1,0,3
0,22,2,10000,1061,0,0,1
0,52,1,64705,0,1,0,2
0,22,1,23836,0,0,0,2
0,34,1,36175,995,0,0,2
0,38,1,37172,1240,0,0,3
0,44,1,52155,326,0,0,3
0,64,1,84291,1128,0,1,4
0,40,2,25731,1026,0,0,2
0,34,2,15627,1331,0,0,1
0,27,2,49061,0,0,1,4
0,59,2,56090,2165,1,0,2
0,48,2,61696,202,1,0,3
0,29,1,59623,357,0,0,5
0,25,2,10000,0,0,0,1
0,75,2,101706,95,1,0,4
0,24,1,45115,85,0,0,5
0,22,2,25417,486,0,0,2
0,39,2,66767,933,0,0,5
0,64,1,114588,0,1,0,5
0,39,2,19135,1867,0,1,1
0,29,2,50098,983,0,1,2
1,42,1,28071,891,1,0,2
0,53,1,33367,0,1,1,1
0,32,1,89814,52,0,0,4
0,54,1,129651,0,1,0,3
0,68,2,64458,34,1,0,2
0,60,2,103412,1510,1,0,3
0,53,2,33169,30,0,0,1
0,59,2,121180,0,1,0,4
1,66,1,255921,5497,1,2,3
0,67,2,42878,0,1,0,2
0,21,2,29812,1189,0,0,4
0,52,1,44710,0,1,0,2
0,65,1,53617,5378,1,2,1
0,21,1,10000,1500,0,0,1
0,62,1,63484,1449,1,0,2
0,28,1,10000,168,0,1,1
0,42,2,12984,0,0,0,1
0,60,1,83332,1021,1,0,4
0,70,2,116815,0,1,0,2
0,36,1,95354,0,0,0,4
0,52,1,37785,0,1,0,2
0,73,2,48033,523,1,0,2
0,32,2,16592,1890,0,0,2
0,48,1,134575,11,0,0,5
0,28,2,25837,1592,0,0,3
0,49,2,45692,0,1,0,3
0,75,1,74520,0,1,0,2
0,48,1,58394,47,0,0,2
0,32,1,23847,1831,0,1,2
0,58,2,123273,415,1,0,2
0,49,1,97818,151,1,0,4
0,32,1,68134,172,0,1,3
0,45,1,61665,0,0,0,4
0,68,1,331525,1520,1,0,4
0,33,1,77627,0,0,0,4
0,35,2,68026,246,0,0,4
0,31,2,10000,0,0,0,1
0,66,2,109725,0,1,0,4
0,59,1,47626,307,1,0,2
0,22,1,78126,1305,0,0,4
0,23,1,23688,550,0,1,3
0,27,2,30659,874,0,0,4
0,72,2,58361,0,1,1,2
0,58,1,67165,240,0,0,1
0,34,2,55012,58,0,0,5
0,38,2,21610,2029,0,1,2
0,43,1,133119,0,1,0,5
0,41,2,16828,0,0,0,1
0,41,2,24407,183,1,0,2
0,23,2,31975,0,0,0,2
0,59,2,54907,3368,1,1,3
0,47,1,82527,3768,1,1,4
0,41,2,28462,0,1,0,2
0,64,1,71486,134,1,1,3
0,42,1,46656,4,0,0,2
0,49,2,35292,488,0,0,3
0,28,2,10000,0,0,0,1
0,61,1,51363,1176,1,0,2
1,73,2,59358,0,1,1,3
0,23,2,19881,0,0,0,3
0,23,2,21814,370,0,0,3
0,71,1,119646,993,1,0,5
0,41,1,22106,1189,0,0,1
1,63,1,46004,797,1,0,2
1,58,1,59794,2450,1,1,3
1,30,1,15125,0,0,2,1
0,27,2,66178,0,0,0,4
0,22,2,10000,538,0,0,1
0,46,1,31087,0,1,0,1
1,58,1,46788,1064,1,0,2
0,68,1,61440,0,1,0,2
0,73,2,62216,0,1,0,1
0,49,1,86394,49,0,0,5
0,74,2,57822,244,1,0,1
0,31,1,164797,0,0,0,5
0,42,1,27766,1831,1,1,2
0,61,1,196298,358,1,0,5
0,70,1,190565,45,1,0,1
0,34,2,64261,0,0,0,4
0,52,2,78117,3977,1,1,5
0,32,2,41246,0,0,0,4
0,75,2,48485,0,1,0,2
0,58,2,46101,0,1,0,3
0,75,2,86305,0,1,0,4
0,72,1,232993,1704,1,0,3
0,36,2,22346,689,1,0,2
0,39,2,127685,613,1,0,4
0,37,1,35474,559,1,0,3
0,60,2,35644,0,1,0,2
0,41,1,51784,599,1,1,4
0,56,1,105026,165,1,0,5
0,22,1,12823,295,0,0,2
0,31,2,32474,273,1,0,3
0,21,1,10000,181,1,0,1
1,73,2,44981,554,1,0,2
0,67,1,110498,0,1,0,4
0,33,1,91043,855,0,1,5
0,51,1,55296,17,0,0,2
0,50,2,50468,0,1,0,1
0,72,2,164363,3395,1,1,3
1,66,1,92550,165,1,2,4
0,71,1,76424,0,1,0,2
0,37,1,48133,2368,0,2,2
0,65,2,73826,0,1,0,4
0,50,2,82396,1377,0,1,5
0,71,2,49457,1939,1,0,2
0,30,1,44381,322,0,1,3
0,33,2,38286,0,0,0,4
0,53,1,157471,0,1,0,2
0,51,2,70167,1165,1,0,3
0,41,1,46126,353,1,0,2
0,47,2,48464,436,1,0,3
0,29,1,26082,1250,0,0,1
0,24,1,10000,510,0,0,1
0,72,1,88824,759,1,0,2
1,67,1,58342,726,1,0,1
0,68,2,50393,367,1,0,3
0,52,2,45354,970,0,0,1
0,47,1,81518,1176,1,0,4
0,45,2,55616,326,1,1,4
0,75,2,54152,2191,1,0,3
0,23,1,65673,654,0,0,5
0,68,2,63004,0,1,0,3
0,33,2,27363,0,0,0,2
0,42,1,33466,759,1,0,2
0,41,1,35936,37,0,0,3
0,35,1,83460,1011,0,0,5
0,28,1,10840,969,0,1,1
0,72,2,47207,171,1,0,2
0,34,1,27492,0,0,0,2
0,59,2,71794,140,1,0,1
0,32,2,24301,0,0,0,3
0,67,2,37708,0,1,0,1
0,28,1,30633,0,0,0,2
0,39,2,32411,0,1,0,3
1,40,2,49677,3453,0,2,4
0,45,2,73222,211,0,0,5
0,26,1,22456,364,0,1,2
1,42,1,31747,2712,0,1,2
0,70,2,100299,0,1,0,4
0,29,1,65469,0,0,0,2
0,22,2,31365,94,0,0,3
1,26,2,29765,1742,0,0,3
0,49,2,24764,0,1,0,1
0,39,2,13138,2127,0,1,1
0,35,2,13581,0,1,0,1
0,57,1,47406,577,1,0,2
0,64,2,58025,0,1,0,2
0,22,2,12863,0,0,0,2
0,62,2,34329,0,1,0,1
0,52,1,33059,0,1,0,2
0,48,1,49171,0,1,0,3
1,61,1,51174,1982,1,0,2
0,46,2,38991,196,1,0,2
0,28,1,21465,1343,0,1,2
0,51,2,19260,484,1,0,1
0,50,1,39566,209,0,0,1
0,53,2,57711,389,1,0,3
0,53,1,43073,1510,1,1,2
0,42,1,35553,0,1,1,1
0,59,1,73486,0,1,0,4
0,29,1,140620,94,0,1,5
0,60,1,219825,106,1,0,4
0,40,1,26647,3391,0,1,2
0,34,1,54415,459,0,0,4
0,29,1,35681,2536,0,1,3
0,37,1,140110,0,0,0,4
0,69,2,64780,69,1,0,3
0,21,1,14175,0,0,0,2
0,50,1,150427,2408,1,1,3
0,27,2,10000,824,0,0,1
0,36,2,15779,294,0,0,1
0,74,2,67712,299,1,0,4
0,30,1,36586,0,0,0,2
0,33,1,96375,3746,1,1,4
0,46,1,77672,0,1,0,4
0,49,1,52535,345,1,1,3
0,33,2,26333,1065,0,0,3
0,45,2,49357,1665,1,1,3
0,66,1,66370,48,1,0,3
0,74,2,48434,90,1,0,2
0,33,1,62678,1528,0,1,2
0,70,2,54518,286,1,0,1
0,67,1,61994,77,1,1,2
0,62,2,72965,8,1,0,4
0,35,1,15801,1811,0,0,1
0,32,2,67260,1398,0,0,5
0,73,2,89199,1326,1,0,3
1,32,2,28089,1593,0,0,3
0,26,1,20703,438,0,0,2
0,37,1,74500,719,1,0,4
0,23,2,29518,2198,0,1,4
0,38,2,98381,0,0,0,5
1,73,1,54291,5401,1,2,2
0,52,2,55210,1239,0,0,4
0,58,1,68281,2823,1,1,2
0,24,1,76479,109,0,0,3
0,25,1,50531,0,0,0,4
0,46,1,37013,0,1,0,2
0,73,2,71967,216,1,0,1
0,26,1,25587,0,0,0,2
0,42,2,33172,1407,0,1,2
0,57,1,88402,1807,1,2,3
0,42,1,39099,1530,0,0,3
0,21,1,39109,0,0,0,4
0,52,2,52908,0,0,0,2
0,73,1,179278,0,1,0,5
0,44,2,44968,302,1,0,4
0,40,1,18475,1025,0,0,1
0,28,2,10000,1120,1,1,1
0,70,2,97883,0,1,0,5
0,69,1,346001,384,1,0,5
0,33,2,28152,1937,0,1,3
0,47,2,27270,670,0,0,1
0,39,2,49806,3326,0,1,5
0,64,1,346089,2126,1,1,3
0,63,1,57465,11,1,0,2
0,71,1,192961,0,1,0,3
0,74,2,87659,0,1,0,3
0,28,1,41092,2973,0,1,2
0,58,2,107303,1237,1,0,4
0,60,2,45116,0,1,0,3
0,59,2,35143,3343,1,1,2
0,28,1,28968,0,1,0,2
0,59,2,55229,276,1,0,2
0,35,2,40993,1312,0,0,3
1,71,1,65293,7665,1,3,3
0,52,2,73176,0,0,1,2
0,75,2,59634,0,1,0,3
0,25,1,69711,963,0,0,5
0,39,2,89764,721,0,1,4
0,70,1,112326,75,1,0,4
0,73,2,98253,506,1,0,2
0,51,2,51345,1444,1,0,4
0,62,1,58804,1063,1,0,2
0,53,2,64938,0,1,0,2
0,70,2,71669,0,1,0,3
0,56,1,31818,0,1,0,1
0,39,2,416376,0,0,0,5
0,27,2,47932,0,0,3,4
0,36,1,28348,0,0,0,2
0,70,2,42430,0,1,0,2
0,34,1,46359,831,0,0,3
0,65,2,62113,181,1,0,3
0,35,1,83687,0,0,0,4
0,38,1,41106,1026,1,1,3
0,37,1,75215,3582,0,1,4
0,23,2,21164,737,0,0,2
0,75,2,149368,0,1,0,3
0,41,1,31344,163,0,0,2
0,37,2,49780,0,0,1,4
0,41,2,39301,2111,0,0,3
0,42,2,76129,0,0,0,5
0,33,1,45124,2531,0,1,4
0,50,1,112524,1264,1,0,4
0,50,2,31922,0,1,0,2
0,54,2,34156,0,1,0,1
0,53,2,58322,0,1,0,4
0,74,2,61034,2255,1,0,3
0,73,2,103059,0,1,0,4
0,64,1,63546,82,1,0,3
0,54,1,67530,0,1,0,2
0,32,2,18026,899,0,0,2
0,24,1,30071,788,0,0,2
0,70,2,44428,2158,1,0,2
0,75,1,92601,540,1,1,4
0,52,1,141236,303,1,0,4
0,58,1,344255,179,1,1,5
0,68,2,80755,299,1,0,5
0,41,1,55793,252,0,1,3
0,27,2,18292,0,0,0,2
0,68,1,50967,1428,1,0,2
0,35,2,37247,0,0,1,4
0,70,1,91133,140,1,0,2
0,72,2,112465,1671,1,0,1
0,21,1,28022,809,0,0,3
0,54,2,132114,458,0,0,5
0,39,1,40298,1991,0,0,3
0,46,1,29662,295,0,0,1
0,70,2,76443,1529,1,1,3
0,31,1,13128,0,0,0,1
0,65,1,67073,991,1,0,2
0,72,2,70233,541,1,0,4
0,74,1,99456,2127,1,1,4
0,73,2,191943,643,1,0,5
0,54,1,27423,3653,1,1,1
1,48,1,45857,2917,1,1,3
0,40,1,30402,0,1,0,2
0,23,2,61413,41,0,0,5
0,69,2,104314,0,0,0,3
0,67,1,109257,965,1,1,5
0,48,1,72108,0,0,0,4
0,38,2,311408,285,0,0,4
1,63,1,90378,1122,1,0,3
0,53,1,56691,525,1,0,3
0,60,1,63831,59,1,0,2
